采集时间,数据条数,工作电压,平均风速,风向,降雨量,平均温度,湿度,气压,总辐射,总辐射累计量,日照时数,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率
2020/4/15 7:30,9199,12.80359,1.01,275,0,11.87,81.4,994,86.7,0.156,0.5,19.94166,11.9,10.33833,0.3,15.75833,12.1,8.118334,0.3,14.67167,11.8,7.595,0.3
2020/4/15 8:00,9200,13.20531,1.218,258.6,0,14.67,76.17,994,136.2,0.245,0.5,19.92333,11.88333,10.32333,0.3,15.77833,12.095,8.125,0.3,14.69,11.8,7.601666,0.3
2020/4/15 8:30,9201,13.64982,1.718,271.6,0,16.6,70.48,994,190.7,0.343,0.5,19.885,11.8,10.30167,0.3,15.775,12.095,8.12,0.3,14.70333,11.8,7.613333,0.3
2020/4/15 9:00,9202,13.80657,2.031,269.9,0,18.08,64.83,994,241.7,0.435,0.5,19.89667,11.79167,10.30167,0.3,15.75167,12.08833,8.106667,0.3,14.67,11.80167,7.59,0.3
2020/4/15 9:30,9203,13.74295,1.4,271.1,0,19.46,61.89,994,291.7,0.525,0.5,19.89667,11.72833,10.30167,0.3,15.725,12.06333,8.09,0.3,14.68,11.80667,7.599999,0.3
2020/4/15 10:00,9204,13.69634,0.765,257.6,0,21.17,55.62,994,333.3,0.6,0.5,19.89833,11.73667,10.30167,0.3,15.63,12.02167,8.043333,0.3,14.6,11.83833,7.556666,0.3
2020/4/15 10:30,9205,13.62262,0.808,239.8,0,22.92,51.22,994,367.9,0.662,0.5,19.885,11.77667,10.30167,0.3,15.60167,12,8.026667,0.3,14.67167,11.86333,7.591666,0.3
2020/4/15 11:00,9206,13.58719,1.112,251.7,0,23.59,49.75,994,401.1,0.722,0.5,19.87,11.8,10.3,0.3,15.535,12.00167,8.003333,0.3,14.61667,11.87833,7.57,0.3
2020/4/15 11:30,9207,13.53147,0.677,168.6,0,24.96,44.46,993,419.7,0.755,0.5,19.89166,11.89333,10.3,0.3,15.45833,12,7.971666,0.3,14.65667,11.89,7.581666,0.3
2020/4/15 12:00,9208,13.49773,1.132,169.7,0,25.38,45.1,993,439,0.79,0.5,19.89166,12.06667,10.3,0.3,15.42167,12,7.948333,0.3,14.63167,11.895,7.566666,0.3
2020/4/15 12:30,9209,13.44087,1.108,126.2,0,25.75,42.79,992,360.7,0.649,0.5,19.89166,12.27833,10.3,0.3,15.36833,12,7.923333,0.3,14.595,11.9,7.558333,0.3
2020/4/15 13:00,9210,13.42779,1.149,114.6,0,26.42,42.45,991,397.6,0.716,0.5,19.90667,12.57333,10.30667,0.3,15.335,12,7.901666,0.3,14.63167,11.89833,7.576666,0.3
2020/4/15 13:30,9211,13.37772,1.526,101.1,0,27.17,40.79,991,432.8,0.779,0.5,19.93167,12.86167,10.33167,0.3,15.3,12,7.886666,0.3,14.595,11.9,7.556666,0.3
2020/4/15 14:00,9212,13.39592,2.275,138.5,0,27.21,38.35,990,305.3,0.55,0.5,20.03666,13.13333,10.39,0.3533333,15.26667,11.99833,7.866667,0.3,14.55,11.9,7.533333,0.3
2020/4/15 14:30,9213,13.40253,2.86,141.6,0,27.26,35.47,990,344.9,0.621,0.5,20.27333,13.395,10.49,0.4,15.235,12,7.843333,0.3,14.575,11.9,7.548333,0.3
2020/4/15 15:00,9214,13.32149,2.89,166.3,0,27.36,31.76,989,246.3,0.443,0.5,20.925,13.64333,10.86833,0.4,15.24167,12,7.848333,0.3,14.60667,11.9,7.558333,0.3
2020/4/15 15:30,9215,13.47017,2.817,166.7,0,26.81,31.46,989,175.3,0.316,0.5,21.78333,13.83833,11.37833,0.4,15.23167,12.00333,7.833333,0.3,14.645,11.9,7.574999,0.3
2020/4/15 16:00,9216,13.38843,3.179,155.4,0,26.14,35.47,989,97.6,0.176,0.5,22.825,14.015,12.02167,0.4,15.21667,12.08,7.831666,0.3,14.60333,11.9,7.558333,0.3
2020/4/15 16:30,9217,13.34599,3.523,174.6,0,25.84,36.75,989,155.3,0.28,0.5,23.855,14.16167,12.66,0.44,15.205,12.1,7.828333,0.3,14.61,11.89833,7.561666,0.3
2020/4/15 17:00,9218,13.41168,3.694,172.2,0,25.72,37.9,989,109.4,0.197,0.5,24.76,14.305,13.245,0.5,15.215,12.1,7.831666,0.3,14.54833,11.9,7.521667,0.3
2020/4/15 17:30,9219,13.21192,3.599,171.6,0,25.52,39.09,989,82.1,0.148,0.5,25.69166,14.43,13.86,0.5,15.24167,12.165,7.84,0.3,14.59167,11.9,7.548333,0.3
2020/4/15 18:00,9220,13.09541,3.105,172.2,0,25.15,41.57,989,57.96,0.104,0.5,26.485,14.58167,14.4,0.5,15.19167,12.2,7.823333,0.3,14.57,11.9,7.545,0.3
2020/4/15 18:30,9221,12.91019,4.114,170.3,0,24.7,41.17,989,17.54,0.032,0.5,27.14667,14.685,14.84167,0.5,15.26,12.24,7.858333,0.3,14.65833,11.9,7.581666,0.3
2020/4/15 19:00,9222,12.84643,3.63,169.4,0,24.17,41.84,989,2.882,0.005,0.5,27.69166,14.77667,15.23333,0.5,15.26833,12.29167,7.856667,0.3,14.62667,11.9,7.576666,0.3
2020/4/15 19:30,9223,12.83912,2.515,154.8,0,23.16,44.28,989,-1.94,-0.003,0.5,28.28666,14.855,15.67,0.5,15.26333,12.34333,7.861666,0.3,14.69167,11.9,7.603333,0.3
2020/4/15 20:00,9224,12.83508,1.959,130,0,22.02,47.87,989,-2.712,-0.005,0.5,28.87,14.9,16.095,0.5283333,15.255,12.4,7.853333,0.3,14.59833,11.9,7.555,0.3
2020/4/15 20:30,9225,12.82972,1.744,126.2,0,20.94,52.08,989,-2.279,-0.004,0.5,29.38,14.98167,16.46833,0.6,15.25667,12.45,7.853333,0.3,14.58667,11.9,7.548333,0.3
2020/4/15 21:00,9226,12.82269,1.614,124.6,0,19.64,57.75,990,-2.063,-0.004,0.5,29.84,14.99833,16.80667,0.6,15.26333,12.52,7.858333,0.3,14.56,11.90333,7.538333,0.3
2020/4/15 21:30,9227,12.81465,1.267,152.7,0,19.56,58.35,990,-1.29,-0.002,0.5,30.27,15,17.13,0.6,15.27833,12.59833,7.87,0.3,14.51667,11.92167,7.511666,0.3
2020/4/15 22:00,9228,12.80355,1.267,170.3,0,19.59,58.75,990,-0.76,-0.001,0.5,30.70667,15.00167,17.45,0.6,15.31667,12.62333,7.898333,0.3,14.53,11.975,7.52,0.3
2020/4/15 22:30,9229,12.79984,1.238,157,0,19.68,59.26,990,-1.508,-0.003,0.5,31.11667,15.00167,17.78167,0.6,15.30667,12.7,7.886666,0.3,14.525,11.99833,7.513333,0.3
2020/4/15 23:00,9230,12.79125,0.359,315.1,0,16.69,73.11,990,-3.726,-0.007,0.5,31.5,15,18.07833,0.6,15.335,12.72167,7.905,0.3,14.45333,12,7.481667,0.3
2020/4/15 23:30,9231,12.78412,0.931,302.3,0,15.41,77.37,990,-1.208,-0.002,0.5,31.86833,15,18.38667,0.6,15.35333,12.79833,7.92,0.3,14.46667,12,7.495,0.3
2020/4/16 0:00,9232,12.77372,1.102,303.4,0,14.76,80.8,990,-0.859,-0.002,0.5,32.2,15,18.63833,0.6,15.39,12.81167,7.938333,0.3,14.525,12,7.525,0.3
2020/4/16 0:30,9233,12.76593,0.717,302.1,0,14.99,80.2,990,-0.715,-0.001,0.5,32.43333,15,18.83333,0.6,15.4,12.89,7.953333,0.3,14.56,12.015,7.53,0.3
2020/4/16 1:00,9234,12.75762,1.114,263.9,0,15.06,79.51,990,-0.106,0,0.5,32.645,15,18.98667,0.6,15.43833,12.90167,7.968333,0.3,14.51,12.08833,7.505,0.3
2020/4/16 1:30,9235,12.74865,1.358,279.5,0,15.12,79.88,990,-0.951,-0.002,0.5,32.79,14.96167,19.09,0.6,15.42833,12.96667,7.965,0.3,14.53,12.1,7.521667,0.3
2020/4/16 2:00,9236,12.73903,1.258,285.4,0,14.63,82,989,-1.432,-0.003,0.5,32.88667,14.905,19.18667,0.6,15.44167,13,7.976666,0.3,14.55333,12.1,7.534999,0.3
2020/4/16 2:30,9237,12.72959,0.558,288,0,14.42,82.2,989,-1.055,-0.002,0.5,32.96833,14.9,19.26833,0.6,15.44,13.00333,7.965,0.3,14.58167,12.1,7.546667,0.3
2020/4/16 3:00,9238,12.71979,0.793,248.4,0,14.44,81.6,989,-1.048,-0.002,0.5,33.03667,14.88,19.33667,0.6,15.44,13.07167,7.966667,0.3,14.59833,12.10833,7.556666,0.3
2020/4/16 3:30,9239,12.70956,0.293,260.5,0,13.88,83.4,989,-1.013,-0.002,0.5,33.1,14.80833,19.4,0.6,15.455,13.1,7.975,0.3,14.55167,12.155,7.525,0.3
2020/4/16 4:00,9240,12.70322,0.296,290.3,0,14.13,81,989,-0.693,-0.001,0.5,33.14666,14.79833,19.4,0.6,15.51,13.10167,7.99,0.3,14.59167,12.2,7.548333,0.3
2020/4/16 4:30,9241,12.69615,1.328,293.1,0,14.4,80.7,989,0.161,0,0.5,33.195,14.76,19.42167,0.6,15.485,13.14333,7.983333,0.3,14.56833,12.2,7.538333,0.3
2020/4/16 5:00,9242,12.68864,1.174,282.2,0,15.4,77.08,990,-0.607,-0.001,0.5,33.21333,14.70167,19.49333,0.6,15.485,13.2,7.993333,0.3,14.56,12.20167,7.541666,0.3
2020/4/16 5:30,9243,12.68324,2.067,265.8,0,15.93,76.45,990,-0.609,-0.001,0.5,33.285,14.7,19.50167,0.6,15.49,13.2,7.98,0.3,14.60667,12.23333,7.553333,0.3
2020/4/16 6:00,9244,12.66341,1.623,266.5,0,15.93,76.01,990,-0.338,-0.001,0.5,33.33,14.64167,19.53,0.6,15.495,13.2,7.993333,0.3,14.59333,12.24167,7.555,0.3
2020/4/16 6:30,9245,12.66138,1.85,264.5,0,15.51,78.93,991,4.201,0.008,0.5,33.38334,14.6,19.58333,0.6,15.52167,13.21667,7.991667,0.3,14.625,12.27167,7.561666,0.3
2020/4/16 7:00,9246,12.67615,1.595,288.7,0,15.71,78.05,992,18.05,0.032,0.5,33.40166,14.595,19.60167,0.6,15.53667,13.26667,8,0.3,14.57333,12.29833,7.538333,0.3
2020/4/16 7:30,9247,12.70506,1.228,284.2,0,16.81,72.07,993,53.98,0.097,0.5,33.44667,14.525,19.64667,0.6,15.48333,13.3,7.981667,0.3,14.55333,12.3,7.534999,0.3
2020/4/16 8:00,9248,12.8734,1.505,301.6,0,18.41,65.3,993,115.1,0.207,0.5,33.47667,14.49833,19.67667,0.6,15.52333,13.3,7.995,0.3,14.625,12.30833,7.573333,0.3
2020/4/16 8:30,9249,13.45786,3.476,274.2,0,19.91,58.72,993,193,0.347,0.5,33.48667,14.44167,19.68667,0.6,15.50833,13.3,7.986666,0.3,14.63333,12.34,7.578333,0.3
2020/4/16 9:00,9250,13.7149,3.583,276.1,0,21.07,53.12,994,248.5,0.447,0.5,33.48333,14.40333,19.68333,0.6,15.515,13.3,7.991667,0.3,14.58167,12.395,7.54,0.3
2020/4/16 9:30,9251,13.6876,2.834,278.3,0,21.88,48.21,994,225.5,0.406,0.5,33.455,14.4,19.655,0.6,15.47333,13.3,7.975,0.3,14.60333,12.4,7.566666,0.3
2020/4/16 10:00,9252,13.53055,2.978,294.4,0,21.78,43.03,994,187.8,0.338,0.5,33.42667,14.4,19.62667,0.6,15.45667,13.305,7.968333,0.3,14.58667,12.4,7.545,0.3
2020/4/16 10:30,9253,13.65738,3.624,311.8,0,21.65,35.58,994,185.9,0.335,0.5,33.40667,14.4,19.60667,0.6,15.41667,13.32167,7.945,0.3,14.56167,12.4,7.541666,0.3
2020/4/16 11:00,9254,13.72977,3.117,305,0,21.89,30.2,994,157.4,0.283,0.5,33.38667,14.4,19.58667,0.6,15.40833,13.35167,7.951666,0.3,14.54667,12.425,7.526666,0.3
2020/4/16 11:30,9255,13.68082,3.894,277.7,0,21.34,37.13,994,141.6,0.255,0.5,33.34833,14.4,19.54833,0.6,15.42833,13.36,7.958333,0.3,14.57667,12.48167,7.546667,0.3
2020/4/16 12:00,9256,13.71336,3.156,296.6,0,21.76,33.63,994,210.5,0.379,0.5,33.31,14.4,19.51333,0.6,15.41167,13.39167,7.945,0.3,14.53667,12.5,7.526666,0.3
2020/4/16 12:30,9257,13.68234,3.322,308.5,0,22.45,29.91,994,278.7,0.502,0.5,33.27666,14.4,19.50167,0.6,15.40667,13.395,7.941667,0.3,14.57,12.5,7.548333,0.3
2020/4/16 13:00,9258,13.62482,3.513,304.5,0,23.3,27.33,993,369.2,0.665,0.5,33.37167,14.39833,19.57333,0.6,15.36333,13.4,7.923333,0.3,14.605,12.5,7.565,0.3
2020/4/16 13:30,9259,13.56802,3.675,303.2,0,24.08,24.4,993,363.7,0.655,0.5,33.52833,14.4,19.72833,0.6,15.34667,13.39833,7.915,0.3,14.57333,12.525,7.55,0.3
2020/4/16 14:00,9260,13.35613,3.901,295.8,0,23.87,20.33,993,230.3,0.415,0.5,33.64167,14.4,19.80333,0.6,15.3,13.4,7.888333,0.3,14.55667,12.57667,7.536666,0.3
2020/4/16 14:30,9261,13.62682,3.755,276.4,0,23.35,25.25,993,188.4,0.339,0.5,33.72,14.4,19.88667,0.6,15.28667,13.4,7.875,0.3,14.55167,12.59833,7.534999,0.3
2020/4/16 15:00,9262,13.69909,3.597,269,0,22.95,29.39,992,172.5,0.311,0.5,33.79833,14.4,19.91666,0.6,15.30333,13.4,7.883333,0.3,14.49833,12.6,7.51,0.3
2020/4/16 15:30,9263,13.38128,4.128,265.7,0,23.44,29.06,992,193.1,0.348,0.5,33.80166,14.4,19.98166,0.6,15.28667,13.4,7.881667,0.3,14.45667,12.6,7.485,0.3
2020/4/16 16:00,9264,13.64553,4.927,267.2,0,23.98,28.1,992,257.9,0.464,0.5,33.80333,14.40667,19.995,0.6,15.3,13.4,7.885,0.3,14.52833,12.6,7.518333,0.3
2020/4/16 16:30,9265,13.35442,4.785,269.6,0,24.42,24.67,992,247.7,0.446,0.5,33.8,14.43667,19.99333,0.6,15.32833,13.4,7.898333,0.3,14.53333,12.6,7.515,0.3
2020/4/16 17:00,9266,13.57977,4.577,268.3,0,24.38,24.18,992,202.2,0.364,0.5,33.8,14.475,19.95833,0.6,15.30333,13.4,7.888333,0.3,14.54167,12.6,7.53,0.3
2020/4/16 17:30,9267,13.39392,5.739,267.6,0,24.28,20.6,992,132.1,0.238,0.5,33.8,14.495,19.91666,0.6,15.29833,13.4,7.881667,0.3,14.48167,12.61167,7.491667,0.3
2020/4/16 18:00,9268,13.0078,4.499,267.7,0,23.52,20.44,992,45.41,0.082,0.5,33.79333,14.5,19.9,0.6,15.33,13.405,7.901666,0.3,14.55833,12.65167,7.533333,0.3
2020/4/16 18:30,9269,12.89675,3.936,274.6,0,22.3,22.76,993,19.69,0.035,0.5,33.79333,14.5,19.90333,0.6,15.32167,13.435,7.895,0.3,14.60333,12.68833,7.556666,0.3
2020/4/16 19:00,9270,12.83919,3.493,278.9,0,21.68,23.11,993,3.355,0.006,0.5,33.79667,14.5,19.90333,0.6,15.3,13.46833,7.88,0.3,14.47,12.69833,7.491667,0.3
2020/4/16 19:30,9271,12.81509,2.916,285.1,0,21.06,24.74,994,-1.616,-0.003,0.5,33.8,14.5,19.90167,0.6,15.33667,13.49667,7.905,0.3,14.41667,12.7,7.466667,0.3
2020/4/16 20:00,9272,12.8344,3.333,295.4,0,21.58,22.47,994,-1.023,-0.002,0.5,33.79833,14.5,19.905,0.6,15.35833,13.5,7.908333,0.3,14.49167,12.7,7.493333,0.3
2020/4/16 20:30,9273,12.82502,3.677,299,0,22.65,18.96,994,-1.291,-0.002,0.5,33.79166,14.5,19.905,0.6,15.35167,13.5,7.916667,0.3,14.44667,12.7,7.48,0.3
2020/4/16 21:00,9274,12.81735,3.422,306.9,0,22.39,19.24,995,-1.676,-0.003,0.5,33.78333,14.49833,19.90167,0.6,15.36833,13.5,7.921667,0.3,14.4,12.7,7.461667,0.3
2020/4/16 21:30,9275,12.81022,2.719,301.6,0,22.16,19.46,996,-1.831,-0.003,0.5,33.78667,14.445,19.9,0.6,15.37333,13.5,7.93,0.3,14.45833,12.7,7.495,0.3
2020/4/16 22:00,9276,12.80278,2.152,297.9,0,21.45,21.32,996,-2.262,-0.004,0.5,33.77666,14.405,19.9,0.6,15.36833,13.50667,7.923333,0.3,14.45,12.7,7.481667,0.3
2020/4/16 22:30,9277,12.79145,1.515,310.9,0,19.79,26.88,996,-3.152,-0.006,0.5,33.76667,14.4,19.9,0.6,15.42667,13.52,7.958333,0.3,14.45667,12.70833,7.495,0.3
2020/4/16 23:00,9278,12.77323,1.676,301.2,0,18.88,27.82,997,-2.191,-0.004,0.5,33.75333,14.4,19.89833,0.6,15.42667,13.56,7.953333,0.3,14.465,12.75333,7.488333,0.3
2020/4/16 23:30,9279,12.78454,1.33,298.6,0,18.4,29.81,997,-2.633,-0.005,0.5,33.75333,14.38167,19.9,0.6,15.42,13.59,7.958333,0.3,14.45167,12.77833,7.486666,0.3
2020/4/17 0:00,9280,12.76757,1.673,291.6,0,17.23,31.98,997,-1.562,-0.003,0.5,33.73,14.31667,19.90167,0.6,15.44167,13.59667,7.96,0.3,14.49833,12.8,7.505,0.3
2020/4/17 0:30,9281,12.76754,1.099,298.3,0,17.29,32.56,998,-2.616,-0.005,0.5,33.73167,14.3,19.9,0.6,15.43333,13.6,7.963333,0.3,14.49,12.8,7.508333,0.3
2020/4/17 1:00,9282,12.75507,1.073,309.1,0,16.51,34.75,998,-1.873,-0.003,0.5,33.71,14.3,19.89833,0.6,15.41833,13.6,7.955,0.3,14.55667,12.8,7.533333,0.3
2020/4/17 1:30,9283,12.75044,1.399,53.22,0,15.41,39.35,998,-2.237,-0.004,0.5,33.71667,14.29,19.9,0.6,15.43833,13.6,7.958333,0.3,14.50167,12.8,7.511666,0.3
2020/4/17 2:00,9284,12.73768,0.128,171,0,13.75,51.84,998,-3.091,-0.006,0.5,33.70333,14.21333,19.89667,0.6,15.44167,13.6,7.97,0.3,14.53,12.8,7.52,0.3
2020/4/17 2:30,9285,12.73122,0.07,282.4,0,11.3,70.66,999,-2.78,-0.005,0.5,33.71333,14.2,19.89833,0.6,15.46,13.6,7.98,0.3,14.57167,12.8,7.545,0.3
2020/4/17 3:00,9286,12.71652,0.255,254.7,0,10.64,70.04,999,-0.964,-0.002,0.5,33.71,14.19167,19.88833,0.6,15.47167,13.6,7.985,0.3,14.53833,12.8,7.528333,0.3
2020/4/17 3:30,9287,12.7028,0.14,291.4,0,10.53,72.8,999,-1.23,-0.002,0.5,33.70667,14.105,19.895,0.6,15.5,13.6,7.993333,0.3,14.52333,12.8,7.518333,0.3
2020/4/17 4:00,9288,12.70029,0.435,279,0,9.2,78.95,999,-1.172,-0.002,0.5,33.705,14.1,19.88833,0.6,15.50667,13.6,7.99,0.3,14.54667,12.81,7.533333,0.3
2020/4/17 4:30,9289,12.68921,0.963,287.6,0,10.13,70.57,999,-0.589,-0.001,0.5,33.71,14.02167,19.89,0.6,15.49,13.6,7.981667,0.3,14.54167,12.84,7.526666,0.3
2020/4/17 5:00,9290,12.68416,0.632,279.1,0,9.68,69.6,1000,-1.41,-0.003,0.5,33.7,13.995,19.88,0.6,15.51,13.6,7.993333,0.3,14.54167,12.87167,7.533333,0.3
2020/4/17 5:30,9291,12.6758,1.139,287.3,0,9.61,70.05,1000,-0.656,-0.001,0.5,33.70167,13.91333,19.88,0.6,15.515,13.6,7.988333,0.3,14.6,12.88667,7.55,0.3
2020/4/17 6:00,9292,12.65535,1.162,290.2,0,9.63,71.02,1000,-0.066,0,0.5,33.7,13.87333,19.87833,0.6,15.54,13.6,8.005,0.3,14.57,12.9,7.536666,0.3
2020/4/17 6:30,9293,12.65793,1.357,274.6,0,9.65,71.6,1001,15.76,0.028,0.5,33.69833,13.8,19.86333,0.6,15.51333,13.6,7.995,0.3,14.57833,12.9,7.546667,0.3
2020/4/17 7:00,9294,12.71684,0.869,272.9,0,10.55,70.04,1001,50.11,0.09,0.5,33.70167,13.74167,19.865,0.6,15.52333,13.6,8.003333,0.3,14.53833,12.9,7.523333,0.3
2020/4/17 7:30,9295,12.89374,0.604,258.5,0,13.35,61.84,1001,100.8,0.181,0.5,33.69667,13.69167,19.84167,0.6,15.57167,13.59667,8.011666,0.3,14.50833,12.9,7.51,0.3
2020/4/17 8:00,9296,13.35954,0.775,303,0,17.71,44.32,1001,154.3,0.278,0.5,33.7,13.60167,19.84667,0.6,15.55,13.58833,8.009999,0.3,14.535,12.9,7.534999,0.3
2020/4/17 8:30,9297,13.83836,1.757,314.4,0,18.62,37.28,1001,210.7,0.379,0.5,33.7,13.56667,19.82,0.6,15.56,13.555,8.015,0.3,14.51333,12.9,7.513333,0.3
2020/4/17 9:00,9298,13.7794,1.968,306.5,0,19.74,36.5,1001,264.4,0.476,0.5,33.665,13.5,19.8,0.6,15.53667,13.505,8,0.3,14.49833,12.9,7.506667,0.3
2020/4/17 9:30,9299,13.71766,2.364,296.3,0,20.24,33.29,1002,317.3,0.571,0.5,33.605,13.43667,19.8,0.6,15.51,13.5,7.993333,0.3,14.45667,12.9,7.483333,0.3
2020/4/17 10:00,9300,13.7266,2.654,307,0,20.97,31.07,1002,366.8,0.66,0.5,33.59,13.4,19.79,0.6,15.51667,13.5,7.993333,0.3,14.50667,12.9,7.506667,0.3
2020/4/17 10:30,9301,13.7052,2.939,309.5,0,21.39,28.79,1002,416.1,0.749,0.5,33.50666,13.4,19.70667,0.6,15.505,13.49833,7.986666,0.3,14.51167,12.9,7.513333,0.3
2020/4/17 11:00,9302,13.69021,3.059,307.4,0,21.75,27.18,1002,453.7,0.817,0.5,33.45833,13.4,19.65833,0.6,15.455,13.48333,7.966667,0.3,14.49833,12.9,7.506667,0.3
2020/4/17 11:30,9303,13.65361,2.659,299.2,0,22.21,27.68,1001,465.7,0.838,0.5,33.365,13.4,19.56667,0.6,15.45167,13.43,7.968333,0.3,14.49667,12.9,7.508333,0.3
2020/4/17 12:00,9304,13.61624,2.687,276,0,22.51,29.2,1001,472.1,0.85,0.5,33.235,13.39833,19.5,0.6,15.38833,13.4,7.938333,0.3,14.475,12.90167,7.49,0.3
2020/4/17 12:30,9305,13.5803,2.71,277.5,0,22.78,30.07,1000,479.1,0.862,0.5,33.175,13.4,19.40833,0.6,15.355,13.4,7.931666,0.3,14.51833,12.9,7.518333,0.3
2020/4/17 13:00,9306,13.54607,2.987,267.1,0,22.94,32.12,1000,432.1,0.778,0.5,33.095,13.4,19.395,0.6,15.30833,13.4,7.891667,0.3,14.46167,12.905,7.485,0.3
2020/4/17 13:30,9307,13.51431,2.41,268.2,0,23.42,30.36,1000,469.1,0.844,0.5,33.02833,13.41,19.32833,0.6,15.31333,13.4,7.893333,0.3,14.485,12.90333,7.501666,0.3
2020/4/17 14:00,9308,13.47284,2.175,272.9,0,24,27.66,999,445.9,0.803,0.5,32.99166,13.49167,19.29166,0.6,15.29667,13.39667,7.888333,0.3,14.45,12.90333,7.478333,0.3
2020/4/17 14:30,9309,13.43148,1.556,236.5,0,24.6,27.17,999,412.7,0.743,0.5,32.90166,13.51833,19.20167,0.6,15.26833,13.38833,7.865,0.3,14.435,12.90167,7.475,0.3
2020/4/17 15:00,9310,13.40444,1.027,139.4,0,25.2,24.88,999,373.6,0.672,0.5,32.84833,13.6,19.14833,0.6,15.26667,13.32833,7.86,0.3,14.455,12.90167,7.483333,0.3
2020/4/17 15:30,9311,13.39752,1.192,173.5,0,25.39,23.23,998,332.6,0.599,0.5,32.79667,13.625,19.09667,0.6,15.25333,13.325,7.853333,0.3,14.45,12.90167,7.49,0.3
2020/4/17 16:00,9312,13.40794,0.854,112.8,0,25.87,21.39,998,281.9,0.507,0.5,32.745,13.69833,19.045,0.6,15.265,13.3,7.858333,0.3,14.41333,12.90167,7.466667,0.3
2020/4/17 16:30,9313,13.4132,1.876,87.9,0,24.73,25.22,998,236.6,0.426,0.5,32.705,13.74333,19.005,0.6,15.26167,13.3,7.856667,0.3,14.435,12.9,7.478333,0.3
2020/4/17 17:00,9314,13.46569,2.014,68.28,0,24.38,24.27,998,187,0.337,0.5,32.685,13.8,18.99833,0.6,15.285,13.3,7.876667,0.3,14.455,12.90167,7.483333,0.3
2020/4/17 17:30,9315,13.21443,2.682,64.15,0,23.84,27.02,998,132.6,0.239,0.5,32.62833,13.84667,18.99833,0.6,15.29,13.3,7.883333,0.3,14.44667,12.9,7.481667,0.3
2020/4/17 18:00,9316,13.05666,3.518,85.2,0,22.78,29.08,999,79.81,0.144,0.5,32.575,13.9,18.975,0.6,15.27833,13.3,7.873333,0.3,14.42667,12.9,7.475,0.3
2020/4/17 18:30,9317,12.91977,3.348,87.2,0,21.48,31.44,999,35.56,0.064,0.5,32.54333,13.935,18.94333,0.6,15.325,13.3,7.901666,0.3,14.53833,12.90333,7.518333,0.3
2020/4/17 19:00,9318,12.83724,2.747,87.5,0,20.14,32.38,999,6.575,0.012,0.5,32.52333,14,18.92333,0.6,15.285,13.3,7.871666,0.3,14.395,12.9,7.458333,0.3
2020/4/17 19:30,9319,12.82885,2.538,86.8,0,18.85,35.43,1000,-2.207,-0.004,0.5,32.52166,14,18.92167,0.6,15.31833,13.31167,7.9,0.3,14.34,12.9,7.428333,0.3
2020/4/17 20:00,9320,12.82854,2.094,83.8,0,17.75,39.34,1000,-2.539,-0.005,0.5,32.52666,14.04333,18.92667,0.6,15.32667,13.32,7.903333,0.3,14.35833,12.9,7.441667,0.3
2020/4/17 20:30,9321,12.81973,1.959,88.2,0,16.77,42.54,1001,-2.275,-0.004,0.5,32.52666,14.095,18.92667,0.6,15.33833,13.35167,7.905,0.3,14.365,12.9,7.438333,0.3
2020/4/17 21:00,9322,12.81326,1.877,89.2,0,16.09,45.52,1002,-1.973,-0.004,0.5,32.53167,14.1,18.93167,0.6,15.35333,13.39,7.915,0.3,14.36,12.90167,7.431666,0.3
2020/4/17 21:30,9323,12.80675,1.465,83.4,0,15.21,51.67,1002,-2.494,-0.004,0.5,32.54667,14.1,18.94666,0.6,15.37333,13.4,7.921667,0.3,14.345,12.90167,7.434999,0.3
2020/4/17 22:00,9324,12.80096,1.26,76.44,0,14.08,57.98,1002,-2.124,-0.004,0.5,32.54833,14.1,18.94833,0.6,15.40667,13.4,7.946666,0.3,14.42333,12.9,7.47,0.3
2020/4/17 22:30,9325,12.79226,1.328,83.3,0,14.05,56.25,1003,-1.207,-0.002,0.5,32.54333,14.1,18.94333,0.6,15.41833,13.4,7.963333,0.3,14.37667,12.90167,7.448333,0.3
2020/4/17 23:00,9326,12.78574,1.429,78.7,0,13.6,58.72,1003,-0.979,-0.002,0.5,32.56667,14.09833,18.96667,0.6,15.445,13.4,7.968333,0.3,14.39333,12.90667,7.451666,0.3
2020/4/17 23:30,9327,12.77648,1.515,74.13,0,13.85,56.63,1003,-0.734,-0.001,0.5,32.575,14.1,18.975,0.6,15.47167,13.4,7.973333,0.3,14.41833,12.90333,7.48,0.3
2020/4/18 0:00,9328,12.76851,1.461,76.71,0,13.77,56.67,1003,-1.51,-0.003,0.5,32.58167,14.07667,18.98,0.6,15.455,13.4,7.965,0.3,14.415,12.91833,7.471666,0.3
2020/4/18 0:30,9329,12.75807,1.479,78.58,0,13.43,57.88,1004,-1.264,-0.002,0.5,32.58167,14.00667,18.98166,0.6,15.46,13.41,7.978333,0.3,14.43333,12.925,7.47,0.3
2020/4/18 1:00,9330,12.7498,2.052,78.66,0,13.83,55.02,1004,-1.135,-0.002,0.5,32.59666,14,18.99333,0.6,15.46833,13.435,7.976666,0.3,14.41,12.94667,7.463333,0.3
